Version: Taxi Continuous/Discontinuous v4.1.8942.21304
TriggerVersion: v4
TaskType: Continuous
MazeName: Open Maze MD2
NumberOfTrials: 120
PosterLocations: 
CompletionWindow: 100000
TimeoutDuration: 1000
IntersessionInterval: 1000
RewardTime: 1000
RewardViewCriteria: 45
RotationSpeed: 102.8615
MovementSpeed: 7.501485
JoystickDeadzone: 0
AngleRestrictionAmount: 0
RequiredDistance: 1
ProximityDistance: 1
DirectionErrorDistance: 0.5
isJoystickEnabled: False
isReverseEnabled: True
isForwardEnabled: True
isRightEnabled: True
isLeftEnabled: True
isYInverted: False
isXInverted: False
RestartOnTrialFail: False
ResetPositionOnTrial: False
FaceRandomDirectionOnStart: False
MultipleWaypoints: False
DisableInterSessionBlackout: True
ResetPositionOnSession: False
EnableDirectionError: False
DisableHint: False
EnableRewardAreaError: False
RewardAreaErrorTime: -1
--- Start of Dataset --- 
 0 0.01668465 -13.8816 -0.7122 124.5990
 0 0.01669728 -13.8816 -0.7122 122.8815
 0 0.01680558 -13.8816 -0.7122 121.1528
 0 0.01659504 -13.8816 -0.7122 119.4458
 0 0.01691922 -13.8816 -0.7122 117.7055
 0 0.01638614 -13.8816 -0.7122 116.0200
 0 0.01669512 -13.8816 -0.7122 114.3027
 0 0.01675753 -13.8816 -0.7122 112.5790
 0 0.01679239 -13.8816 -0.7122 110.8517
 0 0.01645853 -13.8816 -0.7122 109.1588
 0 0.01669388 -13.8816 -0.7122 107.4416
 0 0.01674004 -13.8816 -0.7122 105.7197
 0 0.01671793 -13.8816 -0.7122 104.0001
 0 0.01692177 -13.8816 -0.7122 102.2595
 0 0.01634287 -13.8816 -0.7122 100.5784
 0 0.01659965 -13.8816 -0.7122 98.8709
 0 0.01671090 -13.8816 -0.7122 97.1520
 0 0.01684378 -13.8816 -0.7122 95.4195
 0 0.01690473 -13.8816 -0.7122 93.6806
 0 0.01639764 -13.8816 -0.7122 91.9939
 0 0.01672218 -13.8816 -0.7122 90.2739
 0 0.01670130 -13.8816 -0.7122 88.5559
 0 0.01678085 -13.8816 -0.7122 86.8298
 0 0.01654837 -13.8816 -0.7122 85.1276
 0 0.01677053 -13.8816 -0.7122 83.4026
 0 0.01660094 -13.8816 -0.7122 81.6950
 0 0.01669562 -13.8816 -0.7122 79.9777
 0 0.01691805 -13.8816 -0.7122 78.2375
 0 0.01650381 -13.8816 -0.7122 76.5398
 0 0.01657827 -13.8816 -0.7122 74.8346
 0 0.01664547 -13.8816 -0.7122 73.1224
 0 0.01667793 -13.8816 -0.7122 71.4069
 0 0.01681190 -13.8816 -0.7122 69.6776
 0 0.01669245 -13.8816 -0.7122 67.9606
 0 0.01667122 -13.8816 -0.7122 66.2457
 0 0.01660773 -13.8816 -0.7122 64.5375
 0 0.01660107 -13.8816 -0.7122 62.8298
 0 0.01676352 -13.8816 -0.7122 61.1055
 0 0.01656092 -13.8816 -0.7122 59.4020
 0 0.01670231 -13.8816 -0.7122 57.6840
 0 0.01667963 -13.8816 -0.7122 55.9683
 0 0.01682929 -13.8816 -0.7122 54.2372
 0 0.01661463 -13.8816 -0.7122 52.5282
 0 0.01674230 -13.8816 -0.7122 50.8061
 0 0.01687953 -13.7859 -0.6293 49.0698
 0 0.01651278 -13.6948 -0.5454 47.3713
 0 0.01661280 -13.6056 -0.4583 45.6625
 0 0.01661744 -13.5191 -0.3686 43.9532
 0 0.01679076 -13.4345 -0.2753 42.2261
 0 0.01680077 -13.3498 -0.1820 42.2261
 0 0.01650187 -13.2666 -0.0903 42.2261
 0 0.01669102 -13.1824 0.0024 42.2261
 0 0.01660115 -13.0987 0.0946 42.2261
 0 0.01662040 -13.0149 0.1870 42.2261
 0 0.01679288 -12.9303 0.2802 42.2261
 0 0.01652928 -12.8469 0.3721 42.2261
 0 0.01687158 -12.7619 0.4658 42.2261
 0 0.01630501 -12.6797 0.5563 42.2261
 0 0.01702150 -12.5939 0.6509 42.2261
 0 0.01674857 -12.5094 0.7439 42.2261
 0 0.01642991 -12.4266 0.8352 42.2261
 0 0.01675708 -12.3421 0.9283 42.2261
 0 0.01686428 -12.2571 1.0220 42.2261
 0 0.01655162 -12.1737 1.1139 42.2261
 0 0.01680273 -12.0889 1.2072 42.2261
 0 0.01650012 -12.0058 1.2989 42.2261
 0 0.01690820 -11.9205 1.3928 42.2261
 0 0.01649845 -11.8373 1.4845 42.2261
 0 0.01671638 -11.7531 1.5773 42.2261
 0 0.01667166 -11.6690 1.6699 42.2261
 0 0.01670191 -11.5848 1.7627 42.2261
 0 0.01661705 -11.5010 1.8550 42.2261
 0 0.01690973 -11.4158 1.9489 42.2261
 0 0.01639032 -11.3332 2.0400 42.2261
 0 0.01691213 -11.2479 2.1339 42.2261
 0 0.01661342 -11.1641 2.2262 42.2261
 0 0.01659746 -11.0805 2.3184 42.2261
 0 0.01666192 -10.9965 2.4110 42.2261
 0 0.01620047 -10.9148 2.5010 42.2261
 0 0.01663760 -10.8309 2.5934 42.2261
 0 0.01688041 -10.7458 2.6871 42.2261
 0 0.01650377 -10.6626 2.7788 42.2261
 0 0.01658018 -10.5790 2.8709 42.2261
 0 0.01679953 -10.4943 2.9642 42.2261
 0 0.01664534 -10.4104 3.0567 42.2261
 0 0.01683131 -10.3256 3.1502 42.2261
 0 0.01655119 -10.2421 3.2421 42.2261
 0 0.01662598 -10.1583 3.3345 42.2261
 0 0.01674712 -10.0739 3.4275 42.2261
 0 0.01664592 -9.9900 3.5200 42.2261
 0 0.01695397 -9.9045 3.6142 42.2261
 0 0.01649164 -9.8213 3.7058 42.2261
 0 0.01651065 -9.7381 3.7975 42.2261
 0 0.01669177 -9.6540 3.8902 42.2261
 0 0.01664306 -9.5700 3.9827 42.2261
 0 0.01708560 -9.4839 4.0776 42.2261
 0 0.01637159 -9.4014 4.1685 42.2261
 0 0.01670082 -9.3172 4.2613 42.2261
 0 0.01659922 -9.2335 4.3535 42.2261
 0 0.01689389 -9.1483 4.4473 42.2261
 0 0.01657717 -9.0648 4.5394 42.2261
 0 0.01665727 -8.9808 4.6319 42.2261
 0 0.01665437 -8.8968 4.7244 42.2261
 0 0.01672002 -8.8125 4.8173 42.2261
 0 0.01706018 -8.7295 4.9147 40.4712
 0 0.01620719 -8.6533 5.0094 38.8042
 0 0.01683379 -8.5771 5.1102 37.0726
 0 0.01683271 -8.5010 5.2109 37.0726
 0 0.01614391 -8.4280 5.3076 37.0726
 0 0.01692229 -8.3515 5.4088 37.0726
 0 0.01669904 -8.2760 5.5088 37.0726
 0 0.01679700 -8.2000 5.6093 37.0726
 0 0.01663792 -8.1248 5.7089 37.0726
 0 0.01668389 -8.0493 5.8088 37.0726
 0 0.01668947 -7.9739 5.9086 37.0726
 0 0.01669353 -7.8984 6.0086 37.0726
 0 0.01670442 -7.8228 6.1085 37.0726
 0 0.01662463 -7.7477 6.2080 37.0726
 0 0.01667631 -7.6723 6.3079 37.0726
 0 0.01669540 -7.5968 6.4078 37.0726
 0 0.01645916 -7.5223 6.5063 37.0726
 0 0.01684878 -7.4461 6.6071 37.0726
 0 0.01669139 -7.3707 6.7070 37.0726
 0 0.01657918 -7.2957 6.8063 37.0726
 0 0.01682032 -7.2196 6.9069 37.0726
 0 0.01649619 -7.1450 7.0057 37.0726
 0 0.01682058 -7.0690 7.1063 37.0726
 0 0.01668408 -6.9935 7.2062 37.0726
 0 0.01680376 -6.9175 7.3068 37.0726
 0 0.01649147 -6.8429 7.4055 37.0726
 0 0.01680491 -6.7669 7.5061 37.0726
 0 0.01662396 -6.6918 7.6056 37.0726
 0 0.01667435 -6.6164 7.7054 37.0726
 0 0.01658741 -6.5414 7.8046 37.0726
 0 0.01671522 -6.4658 7.9047 37.0726
 0 0.01671881 -6.3902 8.0048 37.0726
 0 0.01659579 -6.3151 8.1041 37.0726
 0 0.01616706 -6.2420 8.2008 37.0726
 0 0.01735379 -6.1635 8.3047 37.0726
 0 0.01657192 -6.0886 8.4039 37.0726
 0 0.01681194 -6.0126 8.5045 37.0726
 0 0.01671544 -5.9370 8.6046 37.0726
 0 0.01652717 -5.8622 8.7035 37.0726
 0 0.01665733 -5.7869 8.8032 37.0726
 0 0.01668073 -5.7115 8.9030 37.0726
 0 0.01679591 -5.6355 9.0036 37.0726
 0 0.01669477 -5.5600 9.1035 37.0726
 0 0.01670286 -5.4845 9.2034 37.0726
 0 0.01641433 -5.4103 9.3017 37.0726
 0 0.01689163 -5.3339 9.4028 37.0726
 0 0.01668093 -5.2585 9.5026 37.0726
 0 0.01661592 -5.1833 9.6021 37.0726
 0 0.01666517 -5.1080 9.7018 37.0726
 0 0.01675317 -5.0322 9.8021 37.0726
 0 0.01668213 -4.9568 9.9019 37.0726
 0 0.01655745 -4.8819 10.0010 37.0726
 0 0.01663113 -4.8067 10.1006 37.0726
 0 0.01681107 -4.7307 10.2012 37.0726
 0 0.01664635 -4.6554 10.3008 37.0726
 0 0.01675564 -4.5796 10.4011 37.0726
 0 0.01663649 -4.5044 10.5007 37.0726
 0 0.01664041 -4.4291 10.6003 37.0726
 0 0.01682132 -4.3531 10.7010 37.0726
 0 0.01659951 -4.2780 10.8003 37.0726
 0 0.01657500 -4.2030 10.8995 37.0726
 0 0.01683615 -4.1269 11.0003 37.0726
 0 0.01658520 -4.0519 11.0996 37.0726
 0 0.01680964 -4.0519 11.0996 37.0726
 0 0.01619183 -4.0519 11.0996 37.0726
 0 0.01687580 -4.0519 11.0996 37.0726
 0 0.01658008 -4.0519 11.0996 37.0726
 0 0.01679725 -4.0519 11.0996 37.0726
 0 0.01645825 -4.0519 11.0996 37.0726
 0 0.01668905 -4.0519 11.0996 37.0726
 0 0.01699215 -4.0519 11.0996 37.0726
 0 0.01658130 -4.0519 11.0996 37.0726
 0 0.01654937 -4.0519 11.0996 37.0726
 0 0.01667375 -4.0519 11.0996 37.0726
 0 0.01677933 -4.0519 11.0996 37.0726
 0 0.01654163 -4.0519 11.0996 37.0726
 0 0.01669197 -4.0519 11.0996 37.0726
 0 0.01675628 -4.0519 11.0996 37.0726
 0 0.01667126 -4.0519 11.0996 37.0726
 0 0.01660537 -4.0519 11.0996 37.0726
 0 0.01655032 -4.0519 11.0996 37.0726
 0 0.01685756 -4.0519 11.0996 37.0726
 0 0.01685493 -4.0519 11.0996 37.0726
 0 0.01674343 -4.0519 11.0996 35.3504
 0 0.01679965 -4.0519 11.0996 33.6223
 0 0.01683208 -4.0519 11.0996 33.6223
 0 0.01633851 -4.0519 11.0996 33.6223
 0 0.01640356 -4.0519 11.0996 33.6223
 0 0.01669690 -4.0519 11.0996 33.6223
 0 0.01694680 -4.0519 11.0996 33.6223
 0 0.01662158 -4.0519 11.0996 33.6223
 0 0.01651473 -4.0519 11.0996 33.6223
 0 0.01660201 -4.0519 11.0996 33.6223
 0 0.01680161 -4.0519 11.0996 33.6223
 0 0.01674622 -4.0519 11.0996 33.6223
 0 0.01665657 -4.0519 11.0996 33.6223
 0 0.01675627 -4.0519 11.0996 33.6223
 0 0.01680876 -4.0519 11.0996 33.6223
 0 0.01664984 -4.0519 11.0996 33.6223
 0 0.01694085 -4.0519 11.0996 33.6223
 0 0.01634981 -4.0519 11.0996 33.6223
 0 0.01669070 -4.0519 11.0996 33.6223
 0 0.01651847 -4.0519 11.0996 33.6223
 0 0.01672390 -4.0519 11.0996 33.6223
 32 0.01623359 -4.0519 11.0996 33.6223
 0 0.01742075 -4.0519 11.0996 33.6223
 0 0.01639656 -4.0519 11.0996 33.6223
 0 0.01660555 -4.0519 11.0996 33.6223
 0 0.01677468 -4.0519 11.0996 33.6223
 0 0.01673260 -4.0519 11.0996 33.6223
 0 0.01666969 -4.0519 11.0996 33.6223
 0 0.01669189 -4.0519 11.0996 33.6223
 0 0.01672890 -4.0519 11.0996 33.6223
 0 0.01654918 -4.0519 11.0996 33.6223
 0 0.01686362 -4.0519 11.0996 33.6223
 15 0.01643799 -4.0519 11.0996 33.6223
 0 0.01694091 -4.0519 11.0996 33.6223
 0 0.01644062 -4.0519 11.0996 33.6223
 0 0.01681713 -4.0519 11.0996 33.6223
 0 0.01657911 -4.0519 11.0996 33.6223
 0 0.01687239 -4.0519 11.0996 33.6223
 0 0.01666545 -4.0519 11.0996 33.6223
 0 0.01644870 -4.0519 11.0996 33.6223
 0 0.01682612 -4.0519 11.0996 33.6223
 0 0.01675797 -4.0519 11.0996 33.6223
 0 0.01654317 -4.0519 11.0996 33.6223
 0 0.01683450 -4.0519 11.0996 33.6223
 0 0.01650887 -4.0519 11.0996 33.6223
 0 0.01662171 -4.0519 11.0996 33.6223
 0 0.01690822 -4.0519 11.0996 33.6223
 0 0.01640894 -4.0519 11.0996 33.6223
 0 0.01696175 -4.0519 11.0996 33.6223
 0 0.01642272 -4.0519 11.0996 33.6223
 0 0.01658759 -4.0519 11.0996 33.6223
 0 0.01689099 -4.0519 11.0996 33.6223
 0 0.01681824 -4.0519 11.0996 33.6223
 0 0.01664081 -4.0519 11.0996 33.6223
 0 0.01671786 -4.0519 11.0996 33.6223
 0 0.01684302 -4.0519 11.0996 33.6223
 0 0.01653805 -4.0519 11.0996 33.6223
 0 0.01651927 -4.0519 11.0996 33.6223
 0 0.01721693 -4.0519 11.0996 33.6223
 0 0.01641140 -4.0519 11.0996 33.6223
 0 0.01633120 -4.0519 11.0996 33.6223
 0 0.01689412 -4.0519 11.0996 33.6223
 0 0.01673536 -4.0519 11.0996 33.6223
 0 0.01660102 -4.0519 11.0996 33.6223
 0 0.01635698 -4.0519 11.0996 33.6223
 0 0.01710039 -4.0519 11.0996 33.6223
 0 0.01645814 -4.0519 11.0996 33.6223
 0 0.01661028 -4.0519 11.0996 33.6223
 0 0.01701893 -4.0519 11.0996 33.6223
 0 0.01650856 -4.0519 11.0996 33.6223
 0 0.01670940 -4.0519 11.0996 33.6223
 0 0.01655333 -4.0519 11.0996 33.6223
 0 0.01690532 -4.0519 11.0996 33.6223
 0 0.01636293 -4.0519 11.0996 33.6223
 0 0.01676586 -4.0519 11.0996 33.6223
 0 0.01688497 -4.0519 11.0996 33.6223
 0 0.01660005 -4.0519 11.0996 33.6223
 0 0.01669119 -4.0519 11.0996 33.6223
 0 0.01660142 -4.0519 11.0996 33.6223
 0 0.01675996 -4.0519 11.0996 33.6223
 0 0.01647979 -4.0519 11.0996 33.6223
 0 0.01672978 -4.0519 11.0996 33.6223
 0 0.01653971 -4.0519 11.0996 33.6223
 0 0.01670254 -4.0519 11.0996 33.6223
 0 0.01673453 -4.0519 11.0996 33.6223
 0 0.01699710 -4.0519 11.0996 33.6223
 0 0.01661964 -4.0519 11.0996 33.6223
 0 0.01664206 -4.0519 11.0996 33.6223
 0 0.01673670 -4.0519 11.0996 33.6223
 0 0.01651033 -4.0519 11.0996 33.6223
 0 0.01683588 -4.0519 11.0996 33.6223
 0 0.01665198 -4.0519 11.0996 33.6223
 0 0.01667196 -4.0519 11.0996 33.6223
 0 0.01668665 -4.0519 11.0996 33.6223
 0 0.01641532 -4.0519 11.0996 33.6223
 0 0.01690408 -4.0519 11.0996 33.6223
 0 0.01668218 -4.0519 11.0996 33.6223
 0 0.01654227 -4.0519 11.0996 33.6223
 0 0.01667546 -4.0519 11.0996 33.6223
 0 0.01664891 -4.0519 11.0996 33.6223
 0 0.01680097 -4.0519 11.0996 33.6223
 0 0.01665942 -4.0519 11.0996 33.6223
 0 0.01654943 -4.0519 11.0996 33.6223
 0 0.01690679 -4.0519 11.0996 33.6223
 0 0.01672849 -4.0519 11.0996 33.6223
 0 0.01659020 -4.0519 11.0996 33.6223
 0 0.01668535 -4.0519 11.0996 33.6223
 0 0.01643040 -4.0519 11.0996 33.6223
 0 0.01701063 -4.0519 11.0996 33.6223
 0 0.01648855 -4.0519 11.0996 33.6223
 0 0.01665035 -4.0519 11.0996 33.6223
 0 0.01666850 -4.0519 11.0996 33.6223
 0 0.01668954 -4.0519 11.0996 33.6223
 0 0.01739866 -4.0519 11.0996 33.6223
 0 0.01601682 -4.0519 11.0996 33.6223
 0 0.01676113 -4.0519 11.0996 33.6223
 0 0.01660164 -4.0519 11.0996 33.6223
 0 0.01680421 -4.0519 11.0996 33.6223
 0 0.01668040 -4.0519 11.0996 33.6223
 0 0.01664298 -4.0519 11.0996 33.6223
 0 0.01683037 -4.0519 11.0996 33.6223
 0 0.01654876 -4.0519 11.0996 33.6223
 0 0.01670642 -4.0519 11.0996 33.6223
 0 0.01633403 -4.0519 11.0996 33.6223
 0 0.01682612 -4.0519 11.0996 33.6223
 0 0.01687644 -4.0519 11.0996 33.6223
 0 0.01663642 -4.0519 11.0996 33.6223
 0 0.01673853 -4.0519 11.0996 33.6223
 0 0.01634726 -4.0519 11.0996 33.6223
 0 0.01675794 -4.0519 11.0996 33.6223
 0 0.01685489 -4.0519 11.0996 33.6223
 0 0.01683754 -4.0519 11.0996 33.6223
 0 0.01655691 -4.0519 11.0996 33.6223
 0 0.01646185 -4.0519 11.0996 33.6223
 0 0.01682575 -4.0519 11.0996 33.6223
 0 0.01692034 -4.0519 11.0996 33.6223
 0 0.01649641 -4.0519 11.0996 33.6223
 0 0.01661259 -4.0519 11.0996 33.6223
 0 0.01682763 -4.0519 11.0996 33.6223
 0 0.01630679 -4.0519 11.0996 33.6223
 0 0.01717981 -4.0519 11.0996 33.6223
 0 0.01632936 -4.0519 11.0996 33.6223
 0 0.01636930 -4.0519 11.0996 33.6223
 0 0.01704357 -4.0519 11.0996 33.6223
 0 0.01633730 -4.0519 11.0996 33.6223
 0 0.01711937 -4.0519 11.0996 33.6223
 0 0.01668394 -4.0519 11.0996 33.6223
 0 0.01653785 -4.0519 11.0996 33.6223
 0 0.01679089 -4.0519 11.0996 33.6223
 0 0.01666080 -4.0519 11.0996 33.6223
 0 0.01673328 -4.0519 11.0996 33.6223
 0 0.01685049 -4.0519 11.0996 33.6223
 0 0.01657714 -4.0519 11.0996 33.6223
 0 0.01662706 -4.0519 11.0996 33.6223
 0 0.01645011 -4.0519 11.0996 33.6223
 0 0.01685357 -4.0519 11.0996 33.6223
 0 0.01664693 -4.0519 11.0996 33.6223
 0 0.01682728 -4.0519 11.0996 33.6223
 0 0.01665026 -4.0519 11.0996 33.6223
 0 0.01663308 -4.0519 11.0996 33.6223
 0 0.01678362 -4.0519 11.0996 33.6223
 0 0.01659798 -4.0519 11.0996 33.6223
 0 0.01655825 -4.0519 11.0996 33.6223
 0 0.01704868 -4.0519 11.0996 33.6223
 0 0.01636886 -4.0519 11.0996 33.6223
 0 0.01689882 -4.0519 11.0996 33.6223
 0 0.01652136 -4.0519 11.0996 33.6223
 0 0.01642063 -4.0519 11.0996 33.6223
 0 0.01696575 -4.0519 11.0996 33.6223
 0 0.01658791 -4.0519 11.0996 33.6223
 0 0.01673791 -4.0519 11.0996 33.6223
 0 0.01659085 -4.0519 11.0996 33.6223
 0 0.01652000 -4.0519 11.0996 33.6223
 0 0.01692254 -4.0519 11.0996 33.6223
 0 0.01646644 -4.0519 11.0996 33.6223
 0 0.01685230 -4.0519 11.0996 33.6223
 0 0.01672598 -4.0519 11.0996 33.6223
 0 0.01651280 -4.0519 11.0996 33.6223
 0 0.01687170 -4.0519 11.0996 33.6223
 0 0.01659840 -4.0519 11.0996 33.6223
 0 0.01728252 -4.0519 11.0996 33.6223
 0 0.01585931 -4.0519 11.0996 33.6223
 0 0.01634356 -4.0519 11.0996 33.6223
 0 0.01724249 -4.0519 11.0996 33.6223
 0 0.01679246 -4.0519 11.0996 33.6223
 0 0.01650955 -4.0519 11.0996 33.6223
 0 0.01662782 -4.0519 11.0996 33.6223
 0 0.01655210 -4.0519 11.0996 33.6223
 0 0.01699456 -4.0519 11.0996 33.6223
 0 0.01661409 -4.0519 11.0996 33.6223
 0 0.01661686 -4.0519 11.0996 33.6223
 0 0.01599829 -4.0519 11.0996 33.6223
 0 0.01677110 -4.0519 11.0996 33.6223
 0 0.01679591 -4.0519 11.0996 33.6223
 0 0.01678895 -4.0519 11.0996 33.6223
 0 0.01653545 -4.0519 11.0996 33.6223
 0 0.01643205 -4.0519 11.0996 33.6223
 0 0.01682233 -4.0519 11.0996 33.6223
 0 0.01670375 -4.0519 11.0996 33.6223
 0 0.01663309 -4.0519 11.0996 33.6223
 0 0.01654473 -4.0519 11.0996 33.6223
 0 0.01687401 -4.0519 11.0996 33.6223
 0 0.01657228 -4.0519 11.0996 33.6223
 0 0.01662890 -4.0519 11.0996 33.6223
 0 0.01709562 -4.0519 11.0996 33.6223
 0 0.01640920 -4.0519 11.0996 33.6223
 0 0.01650248 -4.0519 11.0996 33.6223
 0 0.01697267 -4.0519 11.0996 33.6223
 0 0.01641773 -4.0519 11.0996 33.6223
 0 0.01682892 -4.0519 11.0996 33.6223
 0 0.01706170 -4.0519 11.0996 33.6223
 0 0.01625726 -4.0519 11.0996 33.6223
 25 0.01684443 -4.0519 11.0996 33.6223
 0 0.01664370 -4.0519 11.0996 33.6223
 0 0.01672812 -4.0519 11.0996 33.6223
 0 0.01662465 -4.0519 11.0996 33.6223
 0 0.01676061 -4.0519 11.0996 33.6223
 0 0.01651795 -4.0519 11.0996 33.6223
 0 0.01688981 -4.0519 11.0996 33.6223
 0 0.01643907 -4.0519 11.0996 33.6223
 0 0.01664611 -4.0519 11.0996 33.6223
 0 0.01689711 -4.0519 11.0996 33.6223
 0 0.01691336 -4.0519 11.0996 31.8826
 0 0.01664137 -4.0519 11.0996 30.1708
 0 0.01671053 -4.0519 11.0996 28.4520
 0 0.01649357 -4.0519 11.0996 26.7554
 0 0.01681692 -4.0519 11.0996 25.0256
 0 0.01657738 -4.0519 11.0996 23.3204
 0 0.01670178 -4.0519 11.0996 21.6025
 0 0.01680658 -4.0519 11.0996 19.8737
 0 0.01643690 -4.0519 11.0996 18.1830
 0 0.01685957 -4.0519 11.0996 16.4488
 0 0.01669425 -4.0519 11.0996 14.7316
 0 0.01641494 -4.0519 11.0996 13.0431
 0 0.01701124 -4.0519 11.0996 11.2933
 0 0.01657747 -4.0519 11.0996 9.5881
 0 0.01655095 -4.0519 11.0996 7.8857
 0 0.01684795 -4.0519 11.0996 6.1527
 0 0.01664532 -4.0519 11.0996 4.4405
 0 0.01685275 -4.0519 11.0996 2.7070
 0 0.01652337 -4.0519 11.0996 1.0074
 0 0.01656208 -4.0519 11.0996 359.3038
 0 0.01671997 -4.0519 11.0996 357.5840
 0 0.01670504 -4.0519 11.0996 355.8657
 0 0.01680866 -4.0519 11.0996 354.1367
 0 0.01658076 -4.0519 11.0996 352.4312
 0 0.01665111 -4.0519 11.0996 350.7184
 0 0.01689042 -4.0519 11.0996 348.9810
 0 0.01650231 -4.0519 11.0996 347.2836
 0 0.01665844 -4.0519 11.0996 345.5701
 0 0.01680140 -4.0519 11.0996 343.8419
 0 0.01652410 -4.0519 11.0996 342.1422
 0 0.01695635 -4.0519 11.0996 340.3980
 0 0.01660045 -4.0519 11.0996 338.6905
 0 0.01662088 -4.0519 11.0996 336.9808
 0 0.01663360 -4.0519 11.0996 335.2699
 0 0.01665100 -4.0519 11.0996 333.5571
 0 0.01707013 -4.0519 11.0996 331.8012
 0 0.01635934 -4.0519 11.0996 330.1185
 0 0.01663537 -4.0519 11.0996 328.4074
 0 0.01664907 -4.0519 11.0996 326.6948
 0 0.01668878 -4.0519 11.0996 324.9782
 0 0.01662809 -4.0519 11.0996 323.2678
 0 0.01688461 -4.0519 11.0996 321.5310
 0 0.01664319 -4.0519 11.0996 319.8191
 0 0.01649542 -4.0519 11.0996 318.1223
 0 0.01683504 -4.0519 11.0996 316.3907
 0 0.01668523 -4.0519 11.0996 314.6744
 0 0.01673793 -4.0519 11.0996 312.9527
 0 0.01672071 -4.0519 11.0996 311.2328
 0 0.01617776 -4.0519 11.0996 309.5687
 0 0.01711721 -4.0519 11.0996 307.8080
 0 0.01684820 -4.0519 11.0996 306.0750
 0 0.01677239 -4.0519 11.0996 306.0750
 0 0.01615934 -4.0519 11.0996 306.0750
 0 0.01665179 -4.0519 11.0996 306.0750
 0 0.01709528 -4.1556 11.1751 306.0750
 0 0.01655877 -4.2560 11.2482 306.0750
 0 0.01660587 -4.3566 11.3216 306.0750
 0 0.01682799 -4.4587 11.3959 306.0750
 0 0.01667790 -4.5598 11.4696 306.0750
 0 0.01651218 -4.6599 11.5425 306.0750
 0 0.01678008 -4.7616 11.6166 306.0750
 0 0.01661446 -4.8624 11.6900 306.0750
 0 0.01670173 -4.9636 11.7638 306.0750
 0 0.01667883 -5.0648 11.8375 306.0750
 0 0.01658829 -5.1653 11.9107 306.0750
 0 0.01684990 -5.2675 11.9852 306.0750
 0 0.01640456 -5.3670 12.0576 306.0750
 0 0.01705968 -5.4704 12.1330 306.0750
 0 0.01643155 -5.5700 12.2056 306.0750
 0 0.01656627 -5.6705 12.2787 306.0750
 0 0.01669805 -5.7717 12.3525 306.0750
 0 0.01693890 -5.8744 12.4273 306.0750
 0 0.01647499 -5.9743 12.5001 306.0750
 0 0.01679356 -6.0761 12.5743 306.0750
 0 0.01672489 -6.1775 12.6482 306.0750
 0 0.01668061 -6.2787 12.7218 306.0750
 0 0.01663273 -6.3795 12.7953 306.0750
 0 0.01653935 -6.4798 12.8684 306.0750
 0 0.01691586 -6.5823 12.9431 306.0750
 0 0.01660380 -6.6830 13.0164 306.0750
 0 0.01679828 -6.7849 13.0906 306.0750
 0 0.01646110 -6.8847 13.1633 306.0750
 0 0.01679904 -6.9865 13.2376 306.0750
 0 0.01688773 -7.0889 13.3121 306.0750
 0 0.01649885 -7.1889 13.3850 306.0750
 0 0.01641000 -7.2884 13.4575 306.0750
 0 0.01684919 -7.3906 13.5319 306.0750
 0 0.01690855 -7.4931 13.6066 306.0750
 0 0.01652888 -7.5933 13.6796 306.0750
 0 0.01694548 -7.6961 13.7545 306.0750
 0 0.01641039 -7.7956 13.8270 306.0750
 0 0.01662010 -7.8963 13.9004 306.0750
 0 0.01668595 -7.9975 13.9741 306.0750
 0 0.01646541 -8.0973 14.0468 306.0750
 0 0.01722911 -8.2018 14.1229 306.0750
 0 0.01641405 -8.3013 14.1954 306.0750
 0 0.01679472 -8.4031 14.2696 306.0750
 0 0.01693344 -8.5058 14.3444 306.0750
 0 0.01640446 -8.6053 14.4169 306.0750
 0 0.01686621 -8.7075 14.4914 306.0750
 0 0.01649822 -8.8076 14.5643 306.0750
 0 0.01645618 -8.9073 14.6370 306.0750
 0 0.01686496 -9.0096 14.7114 306.0750
 0 0.01690995 -9.1121 14.7861 306.0750
 0 0.01595047 -9.2088 14.8566 306.0750
 0 0.01721121 -9.3132 14.9326 306.0750
 0 0.01638296 -9.4125 15.0050 306.0750
 0 0.01726241 -9.5172 15.0812 306.0750
 0 0.01622940 -9.6156 15.1529 306.0750
 0 0.01696799 -9.6156 15.1529 306.0750
 0 0.01596301 -9.6156 15.1529 306.0750
 0 0.01695258 -9.6156 15.1529 306.0750
 0 0.01674466 -9.6156 15.1529 306.0750
 0 0.01671512 -9.6156 15.1529 306.0750
 0 0.01664902 -9.6156 15.1529 306.0750
 0 0.01652373 -9.6156 15.1529 306.0750
 0 0.01688067 -9.6156 15.1529 306.0750
 0 0.01643604 -9.6156 15.1529 306.0750
 0 0.01671129 -9.6156 15.1529 306.0750
 0 0.01675995 -9.6156 15.1529 306.0750
 0 0.01653522 -9.6156 15.1529 306.0750
 0 0.01686248 -9.6156 15.1529 306.0750
 0 0.01662569 -9.6156 15.1529 306.0750
 0 0.01667645 -9.6156 15.1529 306.0750
 0 0.01667147 -9.6156 15.1529 306.0750
 0 0.01668168 -9.6156 15.1529 306.0750
 0 0.01680118 -9.6156 15.1529 306.0750
 35 0.01672749 -9.6156 15.1529 306.0750
 0 0.01651436 -9.6156 15.1529 306.0750
 0 0.01681834 -9.6156 15.1529 306.0750
